sa4_code,sa4_name,date,unemployed
104,Coffs Harbour - Grafton,2022-12-01,2.5
104,Coffs Harbour - Grafton,2023-01-01,2.8
104,Coffs Harbour - Grafton,2023-02-01,2.9
104,Coffs Harbour - Grafton,2023-03-01,2.6
104,Coffs Harbour - Grafton,2023-04-01,2.5
104,Coffs Harbour - Grafton,2023-05-01,2.8
104,Coffs Harbour - Grafton,2023-06-01,2.3
104,Coffs Harbour - Grafton,2023-07-01,2.7
104,Coffs Harbour - Grafton,2023-08-01,2.9
104,Coffs Harbour - Grafton,2023-09-01,2.8
104,Coffs Harbour - Grafton,2023-10-01,2.9
104,Coffs Harbour - Grafton,2023-11-01,2.6
104,Coffs Harbour - Grafton,2023-12-01,2.6
104,Coffs Harbour - Grafton,2024-01-01,3.4
104,Coffs Harbour - Grafton,2024-02-01,2.9
104,Coffs Harbour - Grafton,2024-03-01,3.2
104,Coffs Harbour - Grafton,2024-04-01,3.1
104,Coffs Harbour - Grafton,2024-05-01,2.9
104,Coffs Harbour - Grafton,2024-06-01,2.9
104,Coffs Harbour - Grafton,2024-07-01,3.1
104,Coffs Harbour - Grafton,2024-08-01,3.0
104,Coffs Harbour - Grafton,2024-09-01,3.0
104,Coffs Harbour - Grafton,2024-10-01,3.0
104,Coffs Harbour - Grafton,2024-11-01,2.9
104,Coffs Harbour - Grafton,2024-12-01,3.0
104,Coffs Harbour - Grafton,2025-01-01,3.3
104,Coffs Harbour - Grafton,2025-02-01,3.2
104,Coffs Harbour - Grafton,2025-03-01,3.4
104,Coffs Harbour - Grafton,2025-04-01,2.8
104,Coffs Harbour - Grafton,2025-05-01,3.2
104,Coffs Harbour - Grafton,2025-06-01,3.4
104,Coffs Harbour - Grafton,2025-07-01,3.0
104,Coffs Harbour - Grafton,2025-08-01,3.3
104,Coffs Harbour - Grafton,2025-09-01,3.2
104,Coffs Harbour - Grafton,2025-10-01,3.1
104,Coffs Harbour - Grafton,2025-11-01,2.9
104,Coffs Harbour - Grafton,2025-12-01,2.9
104,Coffs Harbour - Grafton,2026-01-01,3.4
104,Coffs Harbour - Grafton,2026-02-01,3.5
104,Coffs Harbour - Grafton,2026-03-01,3.2
105,Far West and Orana,2012-01-01,2.2
105,Far West and Orana,2012-02-01,2.5
105,Far West and Orana,2012-03-01,2.2
105,Far West and Orana,2012-04-01,2.2
105,Far West and Orana,2012-05-01,2.2
105,Far West and Orana,2012-06-01,2.4
105,Far West and Orana,2012-07-01,2.1
105,Far West and Orana,2012-08-01,2.3
105,Far West and Orana,2012-09-01,2.4
105,Far West and Orana,2012-10-01,2.4
105,Far West and Orana,2012-11-01,2.3
105,Far West and Orana,2012-12-01,2.1
105,Far West and Orana,2013-01-01,2.5
105,Far West and Orana,2013-02-01,2.8
105,Far West and Orana,2013-03-01,2.5
105,Far West and Orana,2013-04-01,2.3
105,Far West and Orana,2013-05-01,2.5
105,Far West and Orana,2013-06-01,2.3
105,Far West and Orana,2013-07-01,2.4
105,Far West and Orana,2013-08-01,2.7
105,Far West and Orana,2013-09-01,2.3
105,Far West and Orana,2013-10-01,2.4
105,Far West and Orana,2013-11-01,2.5
105,Far West and Orana,2013-12-01,2.5
105,Far West and Orana,2014-01-01,2.8
105,Far West and Orana,2014-02-01,2.8
105,Far West and Orana,2014-03-01,2.5
105,Far West and Orana,2014-04-01,2.6
105,Far West and Orana,2014-05-01,2.6
105,Far West and Orana,2014-06-01,2.6
105,Far West and Orana,2014-07-01,2.5
105,Far West and Orana,2014-08-01,2.4
105,Far West and Orana,2014-09-01,2.7
105,Far West and Orana,2014-10-01,2.6
105,Far West and Orana,2014-11-01,2.8
105,Far West and Orana,2014-12-01,2.8
105,Far West and Orana,2015-01-01,3.1
105,Far West and Orana,2015-02-01,3.2
105,Far West and Orana,2015-03-01,2.9
105,Far West and Orana,2015-04-01,2.9
105,Far West and Orana,2015-05-01,2.7
105,Far West and Orana,2015-06-01,2.7
105,Far West and Orana,2015-07-01,2.9
105,Far West and Orana,2015-08-01,3.0
105,Far West and Orana,2015-09-01,2.9
105,Far West and Orana,2015-10-01,2.9
105,Far West and Orana,2015-11-01,2.7
105,Far West and Orana,2015-12-01,2.6
105,Far West and Orana,2016-01-01,3.0
105,Far West and Orana,2016-02-01,2.9
105,Far West and Orana,2016-03-01,2.8
105,Far West and Orana,2016-04-01,2.6
105,Far West and Orana,2016-05-01,2.6
105,Far West and Orana,2016-06-01,2.6
105,Far West and Orana,2016-07-01,2.6
105,Far West and Orana,2016-08-01,2.5
105,Far West and Orana,2016-09-01,2.3
105,Far West and Orana,2016-10-01,2.4
105,Far West and Orana,2016-11-01,2.3
105,Far West and Orana,2016-12-01,2.3
105,Far West and Orana,2017-01-01,2.6
105,Far West and Orana,2017-02-01,2.6
105,Far West and Orana,2017-03-01,2.5
105,Far West and Orana,2017-04-01,2.2
105,Far West and Orana,2017-05-01,2.3
105,Far West and Orana,2017-06-01,2.3
105,Far West and Orana,2017-07-01,2.4
105,Far West and Orana,2017-08-01,2.3
105,Far West and Orana,2017-09-01,2.3
105,Far West and Orana,2017-10-01,2.4
105,Far West and Orana,2017-11-01,2.2
105,Far West and Orana,2017-12-01,2.4
105,Far West and Orana,2018-01-01,2.9
105,Far West and Orana,2018-02-01,2.9
105,Far West and Orana,2018-03-01,2.8
105,Far West and Orana,2018-04-01,2.5
105,Far West and Orana,2018-05-01,2.7
105,Far West and Orana,2018-06-01,2.5
105,Far West and Orana,2018-07-01,2.6
105,Far West and Orana,2018-08-01,2.4
105,Far West and Orana,2018-09-01,2.4
105,Far West and Orana,2018-10-01,2.4
105,Far West and Orana,2018-11-01,2.3
105,Far West and Orana,2018-12-01,2.3
105,Far West and Orana,2019-01-01,2.3
105,Far West and Orana,2019-02-01,2.4
105,Far West and Orana,2019-03-01,2.2
105,Far West and Orana,2019-04-01,2.4
105,Far West and Orana,2019-05-01,2.4
105,Far West and Orana,2019-06-01,2.4
105,Far West and Orana,2019-07-01,2.4
105,Far West and Orana,2019-08-01,2.4
105,Far West and Orana,2019-09-01,2.4
105,Far West and Orana,2019-10-01,2.6
105,Far West and Orana,2019-11-01,2.3
105,Far West and Orana,2019-12-01,2.3
105,Far West and Orana,2020-01-01,2.6
105,Far West and Orana,2020-02-01,2.6
105,Far West and Orana,2020-03-01,2.6
105,Far West and Orana,2020-04-01,2.7
105,Far West and Orana,2020-05-01,2.5
105,Far West and Orana,2020-06-01,2.6
105,Far West and Orana,2020-07-01,2.8
105,Far West and Orana,2020-08-01,2.7
105,Far West and Orana,2020-09-01,2.7
105,Far West and Orana,2020-10-01,2.8
105,Far West and Orana,2020-11-01,2.5
105,Far West and Orana,2020-12-01,2.8
105,Far West and Orana,2021-01-01,2.8
105,Far West and Orana,2021-02-01,2.7
105,Far West and Orana,2021-03-01,2.6
105,Far West and Orana,2021-04-01,2.2
105,Far West and Orana,2021-05-01,2.3
105,Far West and Orana,2021-06-01,2.4
105,Far West and Orana,2021-07-01,2.2
105,Far West and Orana,2021-08-01,2.2
105,Far West and Orana,2021-09-01,2.1
105,Far West and Orana,2021-10-01,2.3
105,Far West and Orana,2021-11-01,2.1
105,Far West and Orana,2021-12-01,2.0
105,Far West and Orana,2022-01-01,2.2
105,Far West and Orana,2022-02-01,2.1
105,Far West and Orana,2022-03-01,2.1
105,Far West and Orana,2022-04-01,1.9
105,Far West and Orana,2022-05-01,2.1
105,Far West and Orana,2022-06-01,1.9
105,Far West and Orana,2022-07-01,1.9
105,Far West and Orana,2022-08-01,1.8
105,Far West and Orana,2022-09-01,2.0
105,Far West and Orana,2022-10-01,1.8
105,Far West and Orana,2022-11-01,1.8
105,Far West and Orana,2022-12-01,1.9
105,Far West and Orana,2023-01-01,2.0
105,Far West and Orana,2023-02-01,2.1
105,Far West and Orana,2023-03-01,2.1
105,Far West and Orana,2023-04-01,2.1
105,Far West and Orana,2023-05-01,1.8
105,Far West and Orana,2023-06-01,1.8
105,Far West and Orana,2023-07-01,2.0
105,Far West and Orana,2023-08-01,2.2
105,Far West and Orana,2023-09-01,2.0
105,Far West and Orana,2023-10-01,1.9
105,Far West and Orana,2023-11-01,1.9
105,Far West and Orana,2023-12-01,2.1
105,Far West and Orana,2024-01-01,2.3
105,Far West and Orana,2024-02-01,2.3
105,Far West and Orana,2024-03-01,2.3
105,Far West and Orana,2024-04-01,2.2
105,Far West and Orana,2024-05-01,2.1
105,Far West and Orana,2024-06-01,2.0
105,Far West and Orana,2024-07-01,2.3
105,Far West and Orana,2024-08-01,2.3
105,Far West and Orana,2024-09-01,2.1
105,Far West and Orana,2024-10-01,2.2
105,Far West and Orana,2024-11-01,2.2
105,Far West and Orana,2024-12-01,2.1
105,Far West and Orana,2025-01-01,2.4
105,Far West and Orana,2025-02-01,2.4
105,Far West and Orana,2025-03-01,2.4
105,Far West and Orana,2025-04-01,2.1
105,Far West and Orana,2025-05-01,2.2
105,Far West and Orana,2025-06-01,2.4
105,Far West and Orana,2025-07-01,2.2
105,Far West and Orana,2025-08-01,2.4
105,Far West and Orana,2025-09-01,2.4
105,Far West and Orana,2025-10-01,2.5
105,Far West and Orana,2025-11-01,1.8
105,Far West and Orana,2025-12-01,2.1
105,Far West and Orana,2026-01-01,2.5
105,Far West and Orana,2026-02-01,2.4
105,Far West and Orana,2026-03-01,2.5
106,Hunter Valley exc Newcastle,2012-01-01,5.2
106,Hunter Valley exc Newcastle,2012-02-01,5.3
106,Hunter Valley exc Newcastle,2012-03-01,5.4
106,Hunter Valley exc Newcastle,2012-04-01,4.5
106,Hunter Valley exc Newcastle,2012-05-01,5.4
106,Hunter Valley exc Newcastle,2012-06-01,5.6
106,Hunter Valley exc Newcastle,2012-07-01,5.1
106,Hunter Valley exc Newcastle,2012-08-01,4.9
106,Hunter Valley exc Newcastle,2012-09-01,6.1
106,Hunter Valley exc Newcastle,2012-10-01,5.8
106,Hunter Valley exc Newcastle,2012-11-01,5.2
106,Hunter Valley exc Newcastle,2012-12-01,5.6
106,Hunter Valley exc Newcastle,2013-01-01,5.5
106,Hunter Valley exc Newcastle,2013-02-01,6.9
106,Hunter Valley exc Newcastle,2013-03-01,6.9
106,Hunter Valley exc Newcastle,2013-04-01,6.4
106,Hunter Valley exc Newcastle,2013-05-01,6.7
106,Hunter Valley exc Newcastle,2013-06-01,6.7
106,Hunter Valley exc Newcastle,2013-07-01,6.2
106,Hunter Valley exc Newcastle,2013-08-01,5.8
106,Hunter Valley exc Newcastle,2013-09-01,7.0
106,Hunter Valley exc Newcastle,2013-10-01,7.0
106,Hunter Valley exc Newcastle,2013-11-01,6.7
106,Hunter Valley exc Newcastle,2013-12-01,6.3
106,Hunter Valley exc Newcastle,2014-01-01,7.9
106,Hunter Valley exc Newcastle,2014-02-01,8.2
106,Hunter Valley exc Newcastle,2014-03-01,7.3
106,Hunter Valley exc Newcastle,2014-04-01,7.4
106,Hunter Valley exc Newcastle,2014-05-01,8.0
106,Hunter Valley exc Newcastle,2014-06-01,7.6
106,Hunter Valley exc Newcastle,2014-07-01,7.3
106,Hunter Valley exc Newcastle,2014-08-01,7.9
106,Hunter Valley exc Newcastle,2014-09-01,8.3
106,Hunter Valley exc Newcastle,2014-10-01,8.2
106,Hunter Valley exc Newcastle,2014-11-01,8.9
106,Hunter Valley exc Newcastle,2014-12-01,7.8
106,Hunter Valley exc Newcastle,2015-01-01,10.1
106,Hunter Valley exc Newcastle,2015-02-01,10.6
106,Hunter Valley exc Newcastle,2015-03-01,10.1
106,Hunter Valley exc Newcastle,2015-04-01,8.8
106,Hunter Valley exc Newcastle,2015-05-01,8.9
106,Hunter Valley exc Newcastle,2015-06-01,9.0
106,Hunter Valley exc Newcastle,2015-07-01,8.9
106,Hunter Valley exc Newcastle,2015-08-01,8.7
106,Hunter Valley exc Newcastle,2015-09-01,8.0
106,Hunter Valley exc Newcastle,2015-10-01,8.2
106,Hunter Valley exc Newcastle,2015-11-01,8.0
106,Hunter Valley exc Newcastle,2015-12-01,7.5
106,Hunter Valley exc Newcastle,2016-01-01,8.5
106,Hunter Valley exc Newcastle,2016-02-01,7.4
106,Hunter Valley exc Newcastle,2016-03-01,7.8
106,Hunter Valley exc Newcastle,2016-04-01,7.4
106,Hunter Valley exc Newcastle,2016-05-01,7.0
106,Hunter Valley exc Newcastle,2016-06-01,7.1
106,Hunter Valley exc Newcastle,2016-07-01,7.8
106,Hunter Valley exc Newcastle,2016-08-01,7.2
106,Hunter Valley exc Newcastle,2016-09-01,6.1
106,Hunter Valley exc Newcastle,2016-10-01,6.8
106,Hunter Valley exc Newcastle,2016-11-01,6.7
106,Hunter Valley exc Newcastle,2016-12-01,7.0
106,Hunter Valley exc Newcastle,2017-01-01,7.2
106,Hunter Valley exc Newcastle,2017-02-01,8.6
106,Hunter Valley exc Newcastle,2017-03-01,7.4
106,Hunter Valley exc Newcastle,2017-04-01,6.3
106,Hunter Valley exc Newcastle,2017-05-01,6.2
106,Hunter Valley exc Newcastle,2017-06-01,6.9
106,Hunter Valley exc Newcastle,2017-07-01,6.9
106,Hunter Valley exc Newcastle,2017-08-01,7.9
106,Hunter Valley exc Newcastle,2017-09-01,6.5
106,Hunter Valley exc Newcastle,2017-10-01,6.4
106,Hunter Valley exc Newcastle,2017-11-01,6.3
106,Hunter Valley exc Newcastle,2017-12-01,7.4
106,Hunter Valley exc Newcastle,2018-01-01,8.7
106,Hunter Valley exc Newcastle,2018-02-01,7.9
106,Hunter Valley exc Newcastle,2018-03-01,8.4
106,Hunter Valley exc Newcastle,2018-04-01,7.6
106,Hunter Valley exc Newcastle,2018-05-01,7.8
106,Hunter Valley exc Newcastle,2018-06-01,6.9
106,Hunter Valley exc Newcastle,2018-07-01,7.4
106,Hunter Valley exc Newcastle,2018-08-01,7.6
106,Hunter Valley exc Newcastle,2018-09-01,5.9
106,Hunter Valley exc Newcastle,2018-10-01,6.6
106,Hunter Valley exc Newcastle,2018-11-01,6.5
106,Hunter Valley exc Newcastle,2018-12-01,6.6
106,Hunter Valley exc Newcastle,2019-01-01,6.3
106,Hunter Valley exc Newcastle,2019-02-01,6.8
106,Hunter Valley exc Newcastle,2019-03-01,6.6
106,Hunter Valley exc Newcastle,2019-04-01,6.4
106,Hunter Valley exc Newcastle,2019-05-01,7.2
106,Hunter Valley exc Newcastle,2019-06-01,6.9
106,Hunter Valley exc Newcastle,2019-07-01,6.2
106,Hunter Valley exc Newcastle,2019-08-01,6.6
106,Hunter Valley exc Newcastle,2019-09-01,6.5
106,Hunter Valley exc Newcastle,2019-10-01,6.5
106,Hunter Valley exc Newcastle,2019-11-01,6.9
106,Hunter Valley exc Newcastle,2019-12-01,6.4
106,Hunter Valley exc Newcastle,2020-01-01,6.8
106,Hunter Valley exc Newcastle,2020-02-01,7.1
106,Hunter Valley exc Newcastle,2020-03-01,7.7
106,Hunter Valley exc Newcastle,2020-04-01,8.3
106,Hunter Valley exc Newcastle,2020-05-01,8.1
106,Hunter Valley exc Newcastle,2020-06-01,8.8
106,Hunter Valley exc Newcastle,2020-07-01,9.3
106,Hunter Valley exc Newcastle,2020-08-01,8.1
106,Hunter Valley exc Newcastle,2020-09-01,9.2
106,Hunter Valley exc Newcastle,2020-10-01,8.7
106,Hunter Valley exc Newcastle,2020-11-01,8.0
106,Hunter Valley exc Newcastle,2020-12-01,8.2
106,Hunter Valley exc Newcastle,2021-01-01,7.7
106,Hunter Valley exc Newcastle,2021-02-01,7.4
106,Hunter Valley exc Newcastle,2021-03-01,7.7
106,Hunter Valley exc Newcastle,2021-04-01,6.8
106,Hunter Valley exc Newcastle,2021-05-01,6.8
106,Hunter Valley exc Newcastle,2021-06-01,6.9
106,Hunter Valley exc Newcastle,2021-07-01,5.7
106,Hunter Valley exc Newcastle,2021-08-01,6.7
106,Hunter Valley exc Newcastle,2021-09-01,5.9
106,Hunter Valley exc Newcastle,2021-10-01,7.6
106,Hunter Valley exc Newcastle,2021-11-01,5.9
106,Hunter Valley exc Newcastle,2021-12-01,5.8
106,Hunter Valley exc Newcastle,2022-01-01,6.3
106,Hunter Valley exc Newcastle,2022-02-01,5.6
106,Hunter Valley exc Newcastle,2022-03-01,6.2
106,Hunter Valley exc Newcastle,2022-04-01,4.9
106,Hunter Valley exc Newcastle,2022-05-01,5.9
106,Hunter Valley exc Newcastle,2022-06-01,5.3
106,Hunter Valley exc Newcastle,2022-07-01,5.3
106,Hunter Valley exc Newcastle,2022-08-01,5.5
106,Hunter Valley exc Newcastle,2022-09-01,5.0
106,Hunter Valley exc Newcastle,2022-10-01,4.4
106,Hunter Valley exc Newcastle,2022-11-01,5.2
106,Hunter Valley exc Newcastle,2022-12-01,4.4
106,Hunter Valley exc Newcastle,2023-01-01,5.6
106,Hunter Valley exc Newcastle,2023-02-01,5.9
106,Hunter Valley exc Newcastle,2023-03-01,5.6
106,Hunter Valley exc Newcastle,2023-04-01,4.6
106,Hunter Valley exc Newcastle,2023-05-01,4.9
106,Hunter Valley exc Newcastle,2023-06-01,4.4
106,Hunter Valley exc Newcastle,2023-07-01,4.8
106,Hunter Valley exc Newcastle,2023-08-01,5.4
106,Hunter Valley exc Newcastle,2023-09-01,5.3
106,Hunter Valley exc Newcastle,2023-10-01,5.4
106,Hunter Valley exc Newcastle,2023-11-01,5.1
106,Hunter Valley exc Newcastle,2023-12-01,5.2
106,Hunter Valley exc Newcastle,2024-01-01,7.0
106,Hunter Valley exc Newcastle,2024-02-01,6.4
106,Hunter Valley exc Newcastle,2024-03-01,5.6
106,Hunter Valley exc Newcastle,2024-04-01,6.1
106,Hunter Valley exc Newcastle,2024-05-01,6.1
106,Hunter Valley exc Newcastle,2024-06-01,5.9
106,Hunter Valley exc Newcastle,2024-07-01,6.0
106,Hunter Valley exc Newcastle,2024-08-01,6.5
106,Hunter Valley exc Newcastle,2024-09-01,5.8
106,Hunter Valley exc Newcastle,2024-10-01,6.3
106,Hunter Valley exc Newcastle,2024-11-01,5.5
106,Hunter Valley exc Newcastle,2024-12-01,5.7
106,Hunter Valley exc Newcastle,2025-01-01,6.6
106,Hunter Valley exc Newcastle,2025-02-01,6.7
106,Hunter Valley exc Newcastle,2025-03-01,7.6
106,Hunter Valley exc Newcastle,2025-04-01,6.2
106,Hunter Valley exc Newcastle,2025-05-01,6.5
106,Hunter Valley exc Newcastle,2025-06-01,7.0
106,Hunter Valley exc Newcastle,2025-07-01,6.0
106,Hunter Valley exc Newcastle,2025-08-01,7.4
106,Hunter Valley exc Newcastle,2025-09-01,6.2
106,Hunter Valley exc Newcastle,2025-10-01,6.8
106,Hunter Valley exc Newcastle,2025-11-01,6.2
106,Hunter Valley exc Newcastle,2025-12-01,6.4
106,Hunter Valley exc Newcastle,2026-01-01,7.0
106,Hunter Valley exc Newcastle,2026-02-01,6.3
106,Hunter Valley exc Newcastle,2026-03-01,7.7
107,Illawarra,2012-01-01,8.2
107,Illawarra,2012-02-01,9.7
107,Illawarra,2012-03-01,7.9
107,Illawarra,2012-04-01,8.1
107,Illawarra,2012-05-01,9.4
107,Illawarra,2012-06-01,8.5
107,Illawarra,2012-07-01,8.5
107,Illawarra,2012-08-01,7.9
107,Illawarra,2012-09-01,10.2
107,Illawarra,2012-10-01,9.4
107,Illawarra,2012-11-01,8.2
107,Illawarra,2012-12-01,9.5
107,Illawarra,2013-01-01,8.9
107,Illawarra,2013-02-01,10.3
107,Illawarra,2013-03-01,10.2
107,Illawarra,2013-04-01,10.1
107,Illawarra,2013-05-01,10.0
107,Illawarra,2013-06-01,8.4
107,Illawarra,2013-07-01,9.8
107,Illawarra,2013-08-01,9.5
107,Illawarra,2013-09-01,9.8
107,Illawarra,2013-10-01,9.5
107,Illawarra,2013-11-01,9.1
107,Illawarra,2013-12-01,10.6
107,Illawarra,2014-01-01,10.4
107,Illawarra,2014-02-01,10.9
107,Illawarra,2014-03-01,10.8
107,Illawarra,2014-04-01,9.2
107,Illawarra,2014-05-01,9.9
107,Illawarra,2014-06-01,10.7
107,Illawarra,2014-07-01,10.1
107,Illawarra,2014-08-01,10.6
107,Illawarra,2014-09-01,9.7
107,Illawarra,2014-10-01,10.3
107,Illawarra,2014-11-01,10.6
107,Illawarra,2014-12-01,11.2
107,Illawarra,2015-01-01,12.4
107,Illawarra,2015-02-01,12.3
107,Illawarra,2015-03-01,12.7
107,Illawarra,2015-04-01,11.8
107,Illawarra,2015-05-01,11.2
107,Illawarra,2015-06-01,11.2
107,Illawarra,2015-07-01,10.7
107,Illawarra,2015-08-01,10.2
107,Illawarra,2015-09-01,10.3
107,Illawarra,2015-10-01,9.7
107,Illawarra,2015-11-01,8.8
107,Illawarra,2015-12-01,8.6
107,Illawarra,2016-01-01,12.1
107,Illawarra,2016-02-01,9.6
107,Illawarra,2016-03-01,10.0
107,Illawarra,2016-04-01,8.9
107,Illawarra,2016-05-01,8.8
107,Illawarra,2016-06-01,8.8
107,Illawarra,2016-07-01,8.6
107,Illawarra,2016-08-01,8.4
107,Illawarra,2016-09-01,7.8
107,Illawarra,2016-10-01,8.0
107,Illawarra,2016-11-01,7.9
107,Illawarra,2016-12-01,8.6
107,Illawarra,2017-01-01,9.2
107,Illawarra,2017-02-01,9.2
107,Illawarra,2017-03-01,8.6
107,Illawarra,2017-04-01,7.9
107,Illawarra,2017-05-01,8.0
107,Illawarra,2017-06-01,8.1
